cgi,Ê±¼ä,download
460-00-10505087-2,2021/3/18,0.004674599
460-00-10505087-3,2021/3/18,0.013066987
460-00-10505088-3,2021/3/18,0.005431746
460-00-10505089-1,2021/3/18,0.003861454
460-00-10505089-2,2021/3/18,0.011422654
460-00-10505089-3,2021/3/18,0.010463669
460-00-10505090-1,2021/3/18,0.0035468
460-00-10505090-3,2021/3/18,0.002347672
460-00-10505096-2,2021/3/18,0.002958064
460-00-10505096-3,2021/3/18,0.007486676
460-00-10505097-1,2021/3/18,0.003776172
460-00-10505097-2,2021/3/18,0.002849919
460-00-10505098-1,2021/3/18,0.004766942
460-00-10505098-2,2021/3/18,0.007893506
460-00-10505099-1,2021/3/18,0.005783543
460-00-10505099-2,2021/3/18,0.001032614
460-00-10505100-1,2021/3/18,0.004723286
460-00-10505100-2,2021/3/18,0.004629796
460-00-10505101-1,2021/3/18,0.005028155
460-00-10505101-2,2021/3/18,0.001604738
460-00-10505101-3,2021/3/18,0.009570359
460-00-10505102-1,2021/3/18,0.010829138
460-00-10505102-2,2021/3/18,0.003483291
460-00-10505102-3,2021/3/18,0.005773145
460-00-10505106-1,2021/3/18,0.000991676
460-00-10505106-2,2021/3/18,0.005301806
460-00-10505106-3,2021/3/18,0.00725828
460-00-10505112-1,2021/3/18,0.004929591
460-00-10505112-2,2021/3/18,0.008554881
460-00-10505121-1,2021/3/18,0.006834779
460-00-10505121-2,2021/3/18,0.002708033
460-00-10505122-1,2021/3/18,0.035397704
460-00-10505122-2,2021/3/18,0.05472486
460-00-10505122-3,2021/3/18,0.020925567
460-00-10505124-1,2021/3/18,0.038323147
460-00-10505124-2,2021/3/18,0.097586173
460-00-10505129-1,2021/3/18,0.029628844
460-00-10505129-2,2021/3/18,0.019230628
460-00-10505129-3,2021/3/18,0.009981278
460-00-10505132-1,2021/3/18,0.008789574
460-00-10505132-2,2021/3/18,0.027707598
460-00-10505132-3,2021/3/18,0.016021363
460-00-10505134-1,2021/3/18,0.001767622
460-00-10505134-2,2021/3/18,0.002999295
460-00-10505192-1,2021/3/18,0.01371158
460-00-10505192-2,2021/3/18,0.020231012
460-00-10505192-3,2021/3/18,0.026929213
460-00-10505209-1,2021/3/18,0.01958623
460-00-10505209-2,2021/3/18,0.030260519
460-00-10505209-3,2021/3/18,0.011219516
460-00-10505065-1,2021/3/19,0.083227993
460-00-10505065-2,2021/3/19,0.045072866
460-00-10505065-3,2021/3/19,0.042311433
460-00-10505068-1,2021/3/19,0.007867112
460-00-10505068-2,2021/3/19,0.007779896
460-00-10505068-3,2021/3/19,0.009147118
460-00-10505085-1,2021/3/19,0.001911273
460-00-10505085-2,2021/3/19,0.008787308
460-00-10505085-3,2021/3/19,0.015024169
460-00-10505086-2,2021/3/19,0.000229113
460-00-10505086-3,2021/3/19,0.004434789
460-00-10505087-1,2021/3/19,0.007262257
460-00-10505087-2,2021/3/19,0.005721852
460-00-10505087-3,2021/3/19,0.01230419
460-00-10505088-3,2021/3/19,0.006218358
460-00-10505089-1,2021/3/19,0.003114849
460-00-10505089-2,2021/3/19,0.012207538
460-00-10505089-3,2021/3/19,0.010594804
460-00-10505090-1,2021/3/19,0.002574825
460-00-10505090-3,2021/3/19,0.002126948
460-00-10505096-2,2021/3/19,0.002762581
460-00-10505096-3,2021/3/19,0.006112674
460-00-10505097-1,2021/3/19,0.003435426
460-00-10505097-2,2021/3/19,0.002664209
460-00-10505098-1,2021/3/19,0.005113666
460-00-10505098-2,2021/3/19,0.006279305
460-00-10505099-1,2021/3/19,0.005659329
460-00-10505099-2,2021/3/19,0.001529087
460-00-10505100-1,2021/3/19,0.004497182
460-00-10505100-2,2021/3/19,0.005117996
460-00-10505101-1,2021/3/19,0.009681359
460-00-10505101-2,2021/3/19,0.002113709
460-00-10505101-3,2021/3/19,0.01071856
460-00-10505102-1,2021/3/19,0.011350555
460-00-10505102-2,2021/3/19,0.004333337
460-00-10505102-3,2021/3/19,0.007794147
460-00-10505106-1,2021/3/19,0.000663339
460-00-10505106-2,2021/3/19,0.004910992
460-00-10505106-3,2021/3/19,0.007274191
460-00-10505112-1,2021/3/19,0.006486205
460-00-10505112-2,2021/3/19,0.006489514
460-00-10505121-1,2021/3/19,0.003657026
460-00-10505121-2,2021/3/19,0.003078799
460-00-10505122-1,2021/3/19,0.018787021
460-00-10505122-2,2021/3/19,0.04984178
460-00-10505122-3,2021/3/19,0.023358829
460-00-10505124-1,2021/3/19,0.05071286
460-00-10505124-2,2021/3/19,0.103430507
460-00-10505129-1,2021/3/19,0.032402236
460-00-10505129-2,2021/3/19,0.019145459
460-00-10505129-3,2021/3/19,0.013594544
460-00-10505132-1,2021/3/19,0.01164559
460-00-10505132-2,2021/3/19,0.024487395
460-00-10505132-3,2021/3/19,0.022394165
460-00-10505134-1,2021/3/19,0.002119374
460-00-10505134-2,2021/3/19,0.010121356
460-00-10505192-1,2021/3/19,0.013521739
460-00-10505192-2,2021/3/19,0.019322746
460-00-10505192-3,2021/3/19,0.045590668
460-00-10505209-1,2021/3/19,0.017946692
460-00-10505209-2,2021/3/19,0.036877714
460-00-10505209-3,2021/3/19,0.011596154
460-00-10505065-1,2021/3/20,0.069928563
460-00-10505065-2,2021/3/20,0.04249642
460-00-10505065-3,2021/3/20,0.032770933
460-00-10505068-1,2021/3/20,0.015071206
460-00-10505068-2,2021/3/20,0.009847242
460-00-10505068-3,2021/3/20,0.012794483
460-00-10505085-1,2021/3/20,0.002121739
460-00-10505085-2,2021/3/20,0.008280287
460-00-10505085-3,2021/3/20,0.015380001
460-00-10505086-2,2021/3/20,0.000178787
460-00-10505086-3,2021/3/20,0.004191953
460-00-10505087-1,2021/3/20,0.007425466
460-00-10505087-2,2021/3/20,0.00514501
460-00-10505087-3,2021/3/20,0.016860028
460-00-10505088-3,2021/3/20,0.005891094
460-00-10505089-1,2021/3/20,0.002875135
460-00-10505089-2,2021/3/20,0.011013811
460-00-10505089-3,2021/3/20,0.010185439
460-00-10505090-1,2021/3/20,0.002414364
460-00-10505090-3,2021/3/20,0.002131797
460-00-10505096-2,2021/3/20,0.002945948
460-00-10505096-3,2021/3/20,0.01040356
460-00-10505097-1,2021/3/20,0.003409967
460-00-10505097-2,2021/3/20,0.003177479
460-00-10505098-1,2021/3/20,0.003423149
460-00-10505098-2,2021/3/20,0.005760452
460-00-10505099-1,2021/3/20,0.005717958
460-00-10505099-2,2021/3/20,0.002801065
460-00-10505100-1,2021/3/20,0.004992184
460-00-10505100-2,2021/3/20,0.004918137
460-00-10505101-1,2021/3/20,0.004898778
460-00-10505101-2,2021/3/20,0.001898624
460-00-10505101-3,2021/3/20,0.005597086
460-00-10505102-1,2021/3/20,0.008437785
460-00-10505102-2,2021/3/20,0.003911905
460-00-10505102-3,2021/3/20,0.005354539
460-00-10505106-1,2021/3/20,0.000795931
460-00-10505106-2,2021/3/20,0.004492465
460-00-10505106-3,2021/3/20,0.006196326
460-00-10505112-1,2021/3/20,0.005814092
460-00-10505112-2,2021/3/20,0.007157118
460-00-10505121-1,2021/3/20,0.003861986
460-00-10505121-2,2021/3/20,0.00305179
460-00-10505122-1,2021/3/20,0.01550941
460-00-10505122-2,2021/3/20,0.038661547
460-00-10505122-3,2021/3/20,0.01941199
460-00-10505124-1,2021/3/20,0.059629663
460-00-10505124-2,2021/3/20,0.113747498
460-00-10505129-1,2021/3/20,0.029065628
460-00-10505129-2,2021/3/20,0.020271066
460-00-10505129-3,2021/3/20,0.016300632
460-00-10505132-1,2021/3/20,0.014686576
460-00-10505132-2,2021/3/20,0.027188601
460-00-10505132-3,2021/3/20,0.015072695
460-00-10505134-1,2021/3/20,0.001066
460-00-10505134-2,2021/3/20,0.00326512
460-00-10505192-1,2021/3/20,0.01880412
460-00-10505192-2,2021/3/20,0.015915673
460-00-10505192-3,2021/3/20,0.037215373
460-00-10505209-1,2021/3/20,0.01275768
460-00-10505209-2,2021/3/20,0.026254244
460-00-10505209-3,2021/3/20,0.016833268
460-00-10505065-1,2021/3/21,0.070708507
460-00-10505065-2,2021/3/21,0.045223635
460-00-10505065-3,2021/3/21,0.035885024
460-00-10505068-1,2021/3/21,0.011898097
460-00-10505068-2,2021/3/21,0.005865809
460-00-10505068-3,2021/3/21,0.019707602
460-00-10505085-1,2021/3/21,0.003264108
460-00-10505085-2,2021/3/21,0.007730152
460-00-10505085-3,2021/3/21,0.017027204
460-00-10505086-2,2021/3/21,0.000195263
460-00-10505086-3,2021/3/21,0.004975335
460-00-10505087-1,2021/3/21,0.008015632
460-00-10505087-2,2021/3/21,0.005180997
460-00-10505087-3,2021/3/21,0.014571334
460-00-10505088-3,2021/3/21,0.007406762
460-00-10505089-1,2021/3/21,0.003011425
460-00-10505089-2,2021/3/21,0.011391023
460-00-10505089-3,2021/3/21,0.013449273
460-00-10505090-1,2021/3/21,0.00229308
460-00-10505090-3,2021/3/21,0.002459003
460-00-10505096-2,2021/3/21,0.004516263
460-00-10505096-3,2021/3/21,0.009462625
460-00-10505097-1,2021/3/21,0.00423952
460-00-10505097-2,2021/3/21,0.002876831
460-00-10505098-1,2021/3/21,0.005917874
460-00-10505098-2,2021/3/21,0.006245208
460-00-10505099-1,2021/3/21,0.007613515
460-00-10505099-2,2021/3/21,0.00282775
460-00-10505100-1,2021/3/21,0.005385469
460-00-10505100-2,2021/3/21,0.005899244
460-00-10505101-1,2021/3/21,0.00980005
460-00-10505101-2,2021/3/21,0.001752388
460-00-10505101-3,2021/3/21,0.005397347
460-00-10505102-1,2021/3/21,0.006166479
460-00-10505102-2,2021/3/21,0.004701626
460-00-10505102-3,2021/3/21,0.006430211
460-00-10505106-1,2021/3/21,0.001909686
460-00-10505106-2,2021/3/21,0.006376101
460-00-10505106-3,2021/3/21,0.0077085
460-00-10505112-1,2021/3/21,0.006566712
460-00-10505112-2,2021/3/21,0.012586718
460-00-10505121-1,2021/3/21,0.005166351
460-00-10505121-2,2021/3/21,0.00270456
460-00-10505122-1,2021/3/21,0.036600438
460-00-10505122-2,2021/3/21,0.044492026
460-00-10505122-3,2021/3/21,0.027922073
460-00-10505124-1,2021/3/21,0.046212724
460-00-10505124-2,2021/3/21,0.091944266
460-00-10505129-1,2021/3/21,0.024367869
460-00-10505129-2,2021/3/21,0.019367875
460-00-10505129-3,2021/3/21,0.019662434
460-00-10505132-1,2021/3/21,0.015483205
460-00-10505132-2,2021/3/21,0.024483729
460-00-10505132-3,2021/3/21,0.017407018
460-00-10505134-1,2021/3/21,0.002089894
460-00-10505134-2,2021/3/21,0.003080275
460-00-10505192-1,2021/3/21,0.012561119
460-00-10505192-2,2021/3/21,0.019535962
460-00-10505192-3,2021/3/21,0.037804814
460-00-10505209-1,2021/3/21,0.014222004
460-00-10505209-2,2021/3/21,0.041316275
460-00-10505209-3,2021/3/21,0.01779505
460-00-10505065-1,2021/3/22,0.05207979
460-00-10505065-2,2021/3/22,0.044763236
460-00-10505065-3,2021/3/22,0.033517419
460-00-10505068-1,2021/3/22,0.009101134
460-00-10505068-2,2021/3/22,0.006652061
460-00-10505068-3,2021/3/22,0.011889238
460-00-10505085-1,2021/3/22,0.003405931
460-00-10505085-2,2021/3/22,0.006547289
460-00-10505085-3,2021/3/22,0.012760266
460-00-10505086-2,2021/3/22,7.19E-05
460-00-10505086-3,2021/3/22,0.002817147
460-00-10505087-1,2021/3/22,0.005603837
460-00-10505087-2,2021/3/22,0.00409995
460-00-10505087-3,2021/3/22,0.013043864
460-00-10505088-3,2021/3/22,0.005015238
460-00-10505089-1,2021/3/22,0.001617263
460-00-10505089-2,2021/3/22,0.009686761
460-00-10505089-3,2021/3/22,0.008259563
460-00-10505090-1,2021/3/22,0.002235006
460-00-10505090-3,2021/3/22,0.002038934
460-00-10505096-2,2021/3/22,0.003084048
460-00-10505096-3,2021/3/22,0.006385251
460-00-10505097-1,2021/3/22,0.002809475
460-00-10505097-2,2021/3/22,0.00346128
460-00-10505098-1,2021/3/22,0.004359549
460-00-10505098-2,2021/3/22,0.00412795
460-00-10505099-1,2021/3/22,0.003972168
460-00-10505099-2,2021/3/22,0.001620457
460-00-10505100-1,2021/3/22,0.00357847
460-00-10505100-2,2021/3/22,0.004227298
460-00-10505101-1,2021/3/22,0.007481579
460-00-10505101-2,2021/3/22,0.00134193
460-00-10505101-3,2021/3/22,0.00884239
460-00-10505102-1,2021/3/22,0.009151246
460-00-10505102-2,2021/3/22,0.004610256
460-00-10505102-3,2021/3/22,0.005534145
460-00-10505106-1,2021/3/22,0.000696775
460-00-10505106-2,2021/3/22,0.00421616
460-00-10505106-3,2021/3/22,0.005600567
460-00-10505112-1,2021/3/22,0.005421907
460-00-10505112-2,2021/3/22,0.014148797
460-00-10505121-1,2021/3/22,0.003748721
460-00-10505121-2,2021/3/22,0.002689397
460-00-10505122-1,2021/3/22,0.027855368
460-00-10505122-2,2021/3/22,0.048923015
460-00-10505122-3,2021/3/22,0.020975138
460-00-10505124-1,2021/3/22,0.045226457
460-00-10505124-2,2021/3/22,0.10016344
460-00-10505129-1,2021/3/22,0.042181356
460-00-10505129-2,2021/3/22,0.017837567
460-00-10505129-3,2021/3/22,0.014562087
460-00-10505132-1,2021/3/22,0.012424777
460-00-10505132-2,2021/3/22,0.028245028
460-00-10505132-3,2021/3/22,0.018614063
460-00-10505134-1,2021/3/22,0.001425939
460-00-10505134-2,2021/3/22,0.002771468
460-00-10505192-1,2021/3/22,0.016516921
460-00-10505192-2,2021/3/22,0.0189444
460-00-10505192-3,2021/3/22,0.024805613
460-00-10505209-1,2021/3/22,0.016860397
460-00-10505209-2,2021/3/22,0.030621984
460-00-10505209-3,2021/3/22,0.013176419
460-00-10505065-1,2021/3/23,0.055519587
460-00-10505065-2,2021/3/23,0.038355559
460-00-10505065-3,2021/3/23,0.033235741
460-00-10505068-1,2021/3/23,0.013318811
460-00-10505068-2,2021/3/23,0.010998372
460-00-10505068-3,2021/3/23,0.011797795
460-00-10505085-1,2021/3/23,0.004481256
460-00-10505085-2,2021/3/23,0.007177317
460-00-10505085-3,2021/3/23,0.012172628
460-00-10505086-2,2021/3/23,0.000181315
460-00-10505086-3,2021/3/23,0.003526863
460-00-10505087-1,2021/3/23,0.006254957
460-00-10505087-2,2021/3/23,0.004668582
460-00-10505087-3,2021/3/23,0.017284567
460-00-10505088-3,2021/3/23,0.006779658
460-00-10505089-1,2021/3/23,0.003165718
460-00-10505089-2,2021/3/23,0.009398771
460-00-10505089-3,2021/3/23,0.008185274
460-00-10505090-1,2021/3/23,0.002773343
460-00-10505090-3,2021/3/23,0.002065707
460-00-10505096-2,2021/3/23,0.004404316
460-00-10505096-3,2021/3/23,0.009183266
460-00-10505097-1,2021/3/23,0.003454617
460-00-10505097-2,2021/3/23,0.002617847
460-00-10505098-1,2021/3/23,0.005194756
460-00-10505098-2,2021/3/23,0.004708561
460-00-10505099-1,2021/3/23,0.005106835
460-00-10505099-2,2021/3/23,0.002505166
460-00-10505100-1,2021/3/23,0.004978031
460-00-10505100-2,2021/3/23,0.004342477
460-00-10505101-1,2021/3/23,0.008292037
460-00-10505101-2,2021/3/23,0.001581669
460-00-10505101-3,2021/3/23,0.007570934
460-00-10505102-1,2021/3/23,0.005890717
460-00-10505102-2,2021/3/23,0.00395574
460-00-10505102-3,2021/3/23,0.004989387
460-00-10505106-1,2021/3/23,0.000775347
460-00-10505106-2,2021/3/23,0.004715689
460-00-10505106-3,2021/3/23,0.005769425
460-00-10505112-1,2021/3/23,0.005094649
460-00-10505112-2,2021/3/23,0.010765487
460-00-10505121-1,2021/3/23,0.00352101
460-00-10505121-2,2021/3/23,0.00268027
460-00-10505122-1,2021/3/23,0.014063798
460-00-10505122-2,2021/3/23,0.041219329
460-00-10505122-3,2021/3/23,0.026060939
460-00-10505124-1,2021/3/23,0.044052443
460-00-10505124-2,2021/3/23,0.111393231
460-00-10505129-1,2021/3/23,0.040893721
460-00-10505129-2,2021/3/23,0.023855374
460-00-10505129-3,2021/3/23,0.014893607
460-00-10505132-1,2021/3/23,0.011359974
460-00-10505132-2,2021/3/23,0.023171463
460-00-10505132-3,2021/3/23,0.01790527
460-00-10505134-1,2021/3/23,0.001165935
460-00-10505134-2,2021/3/23,0.004009049
460-00-10505192-1,2021/3/23,0.014901153
460-00-10505192-2,2021/3/23,0.021111362
460-00-10505192-3,2021/3/23,0.026899986
460-00-10505209-1,2021/3/23,0.017270506
460-00-10505209-2,2021/3/23,0.038689072
460-00-10505209-3,2021/3/23,0.015029157
460-00-10505065-1,2021/3/24,0.050790527
460-00-10505065-2,2021/3/24,0.036700021
460-00-10505065-3,2021/3/24,0.035498153
460-00-10505068-1,2021/3/24,0.013060776
460-00-10505068-2,2021/3/24,0.011160407
460-00-10505068-3,2021/3/24,0.013635695
460-00-10505085-1,2021/3/24,0.004497787
460-00-10505085-2,2021/3/24,0.00786304
460-00-10505085-3,2021/3/24,0.012005571
460-00-10505086-2,2021/3/24,0.000113275
460-00-10505086-3,2021/3/24,0.003780504
460-00-10505087-1,2021/3/24,0.005893303
460-00-10505087-2,2021/3/24,0.004752769
460-00-10505087-3,2021/3/24,0.009857173
460-00-10505088-3,2021/3/24,0.005681865
460-00-10505089-1,2021/3/24,0.001920312
460-00-10505089-2,2021/3/24,0.010422858
460-00-10505089-3,2021/3/24,0.008848697
460-00-10505090-1,2021/3/24,0.002911141
460-00-10505090-3,2021/3/24,0.002086227
460-00-10505096-2,2021/3/24,0.004690589
460-00-10505096-3,2021/3/24,0.007181865
460-00-10505097-1,2021/3/24,0.004198031
460-00-10505097-2,2021/3/24,0.004078491
460-00-10505098-1,2021/3/24,0.004433744
460-00-10505098-2,2021/3/24,0.004498298
460-00-10505099-1,2021/3/24,0.008812565
460-00-10505099-2,2021/3/24,0.004118941
460-00-10505100-1,2021/3/24,0.008121862
460-00-10505100-2,2021/3/24,0.005374004
460-00-10505101-1,2021/3/24,0.005906977
460-00-10505101-2,2021/3/24,0.00164084
460-00-10505101-3,2021/3/24,0.00931272
460-00-10505102-1,2021/3/24,0.009509055
460-00-10505102-2,2021/3/24,0.004488911
460-00-10505102-3,2021/3/24,0.006582743
460-00-10505106-1,2021/3/24,0.000838312
460-00-10505106-2,2021/3/24,0.004620912
460-00-10505106-3,2021/3/24,0.006248117
460-00-10505112-1,2021/3/24,0.006059634
460-00-10505112-2,2021/3/24,0.010933537
460-00-10505121-1,2021/3/24,0.003548954
460-00-10505121-2,2021/3/24,0.002790118
460-00-10505122-1,2021/3/24,0.011792119
460-00-10505122-2,2021/3/24,0.035411597
460-00-10505122-3,2021/3/24,0.02480512
460-00-10505124-1,2021/3/24,0.050176178
460-00-10505124-2,2021/3/24,0.103803278
460-00-10505129-1,2021/3/24,0.0511606
460-00-10505129-2,2021/3/24,0.020959357
460-00-10505129-3,2021/3/24,0.013064421
460-00-10505132-1,2021/3/24,0.01009839
460-00-10505132-2,2021/3/24,0.028319329
460-00-10505132-3,2021/3/24,0.016791287
460-00-10505134-1,2021/3/24,0.00103767
460-00-10505134-2,2021/3/24,0.003584593
460-00-10505192-1,2021/3/24,0.017940514
460-00-10505192-2,2021/3/24,0.020043487
460-00-10505192-3,2021/3/24,0.028588131
460-00-10505209-1,2021/3/24,0.020360087
460-00-10505209-2,2021/3/24,0.042723695
460-00-10505209-3,2021/3/24,0.015809811
460-00-10505065-1,2021/3/25,0.058106088
460-00-10505065-2,2021/3/25,0.04192097
460-00-10505065-3,2021/3/25,0.037325484
460-00-10505068-1,2021/3/25,0.008674475
460-00-10505068-2,2021/3/25,0.013179327
460-00-10505068-3,2021/3/25,0.011474926
460-00-10505085-1,2021/3/25,0.003244367
460-00-10505085-2,2021/3/25,0.010080921
460-00-10505085-3,2021/3/25,0.012428814
460-00-10505086-2,2021/3/25,0.000100056
460-00-10505086-3,2021/3/25,0.005281074
460-00-10505087-1,2021/3/25,0.009475663
460-00-10505087-2,2021/3/25,0.006851516
460-00-10505087-3,2021/3/25,0.016370082
460-00-10505088-3,2021/3/25,0.008677233
460-00-10505089-1,2021/3/25,0.004843507
460-00-10505089-2,2021/3/25,0.014778477
460-00-10505089-3,2021/3/25,0.010955406
460-00-10505090-1,2021/3/25,0.003307472
460-00-10505090-3,2021/3/25,0.002546977
460-00-10505096-2,2021/3/25,0.006520683
460-00-10505096-3,2021/3/25,0.015249813
460-00-10505097-1,2021/3/25,0.007666543
460-00-10505097-2,2021/3/25,0.005081907
460-00-10505098-1,2021/3/25,0.008184444
460-00-10505098-2,2021/3/25,0.008859106
460-00-10505099-1,2021/3/25,0.008757424
460-00-10505099-2,2021/3/25,0.001870407
460-00-10505100-1,2021/3/25,0.010370021
460-00-10505100-2,2021/3/25,0.011353459
460-00-10505101-1,2021/3/25,0.007702949
460-00-10505101-2,2021/3/25,0.001583984
460-00-10505101-3,2021/3/25,0.008856185
460-00-10505102-1,2021/3/25,0.008630475
460-00-10505102-2,2021/3/25,0.008313304
460-00-10505102-3,2021/3/25,0.010726022
460-00-10505106-1,2021/3/25,0.001282516
460-00-10505106-2,2021/3/25,0.010823357
460-00-10505106-3,2021/3/25,0.014827864
460-00-10505112-1,2021/3/25,0.006977869
460-00-10505112-2,2021/3/25,0.006663726
460-00-10505121-1,2021/3/25,0.013700287
460-00-10505121-2,2021/3/25,0.009435769
460-00-10505122-1,2021/3/25,0.018260493
460-00-10505122-2,2021/3/25,0.032980047
460-00-10505122-3,2021/3/25,0.027776646
460-00-10505124-1,2021/3/25,0.059708518
460-00-10505124-2,2021/3/25,0.10877222
460-00-10505129-1,2021/3/25,0.043335637
460-00-10505129-2,2021/3/25,0.027135909
460-00-10505129-3,2021/3/25,0.017016455
460-00-10505132-1,2021/3/25,0.00766957
460-00-10505132-2,2021/3/25,0.026647383
460-00-10505132-3,2021/3/25,0.017829979
460-00-10505134-1,2021/3/25,0.001603494
460-00-10505134-2,2021/3/25,0.003720453
460-00-10505192-1,2021/3/25,0.015705562
460-00-10505192-2,2021/3/25,0.022820811
460-00-10505192-3,2021/3/25,0.023757567
460-00-10505209-1,2021/3/25,0.023113043
460-00-10505209-2,2021/3/25,0.035356256
460-00-10505209-3,2021/3/25,0.011612881
460-00-10505065-1,2021/3/26,0.060814885
460-00-10505065-2,2021/3/26,0.044820676
460-00-10505065-3,2021/3/26,0.040679662
460-00-10505068-1,2021/3/26,0.010369466
460-00-10505068-2,2021/3/26,0.008152516
460-00-10505068-3,2021/3/26,0.011647017
460-00-10505085-1,2021/3/26,0.003310836
460-00-10505085-2,2021/3/26,0.010704339
460-00-10505085-3,2021/3/26,0.016981979
460-00-10505086-2,2021/3/26,0.000142702
460-00-10505086-3,2021/3/26,0.004374284
460-00-10505087-1,2021/3/26,0.006967108
460-00-10505087-2,2021/3/26,0.004885392
460-00-10505087-3,2021/3/26,0.01031806
460-00-10505088-3,2021/3/26,0.00684669
460-00-10505089-1,2021/3/26,0.005121185
460-00-10505089-2,2021/3/26,0.010925644
460-00-10505089-3,2021/3/26,0.010742626
460-00-10505090-1,2021/3/26,0.002374164
460-00-10505090-3,2021/3/26,0.002369305
460-00-10505096-2,2021/3/26,0.002816688
460-00-10505096-3,2021/3/26,0.007050747
460-00-10505097-1,2021/3/26,0.003828168
460-00-10505097-2,2021/3/26,0.002577233
460-00-10505098-1,2021/3/26,0.003971316
460-00-10505098-2,2021/3/26,0.00428208
460-00-10505099-1,2021/3/26,0.005379472
460-00-10505099-2,2021/3/26,0.001276664
460-00-10505100-1,2021/3/26,0.00479124
460-00-10505100-2,2021/3/26,0.004748611
460-00-10505101-1,2021/3/26,0.005730616
460-00-10505101-2,2021/3/26,0.001871313
460-00-10505101-3,2021/3/26,0.007402163
460-00-10505102-1,2021/3/26,0.010543113
460-00-10505102-2,2021/3/26,0.004383455
460-00-10505102-3,2021/3/26,0.006824979
460-00-10505106-1,2021/3/26,0.00083511
460-00-10505106-2,2021/3/26,0.005172411
460-00-10505106-3,2021/3/26,0.006934758
460-00-10505112-1,2021/3/26,0.00698237
